id,status_group,translate
30765,functional,0
39020,functional,0
9951,functional,0
49527,non functional,2
27709,functional,0
9000,functional,0
38967,functional,0
40350,non functional,2
20170,functional needs repair,1
42742,functional needs repair,1
55084,functional,0
23532,functional,0
51723,functional,0
32022,functional,0
25575,functional,0
62748,functional,0
69915,non functional,2
47393,non functional,2
68850,functional,0
44127,non functional,2
65054,functional,0
22340,functional,0
43063,non functional,2
23989,non functional,2
45054,non functional,2
60767,functional,0
9995,functional,0
11513,functional,0
69183,non functional,2
46906,functional,0
32982,functional,0
54846,non functional,2
27466,non functional,2
29230,functional,0
28581,non functional,2
29759,functional needs repair,1
44293,non functional,2
20797,functional,0
9091,functional,0
67721,functional,0
61839,non functional,2
27279,non functional,2
55302,non functional,2
12781,functional,0
32783,non functional,2
42718,functional,0
17845,non functional,2
57211,functional needs repair,1
68826,non functional,2
19215,non functional,2
72303,functional,0
14355,functional,0
14258,functional,0
72691,non functional,2
22592,functional,0
36496,non functional,2
63708,functional,0
52536,non functional,2
23211,non functional,2
26537,functional,0
62973,functional,0
12499,functional needs repair,1
27392,non functional,2
60974,functional,0
56417,functional,0
58569,functional,0
2531,non functional,2
15417,non functional,2
59572,non functional,2
14521,non functional,2
35166,functional,0
54549,non functional,2
17717,functional,0
64729,functional,0
31890,non functional,2
42960,non functional,2
4914,non functional,2
70481,non functional,2
32766,functional needs repair,1
39172,non functional,2
12481,functional,0
36264,functional,0
47373,functional,0
60689,functional,0
37043,functional,0
19489,non functional,2
64616,functional,0
13141,non functional,2
62996,functional needs repair,1
60544,non functional,2
40157,functional,0
72964,functional,0
12505,non functional,2
27000,non functional,2
16300,non functional,2
63480,functional,0
14253,functional,0
39841,functional,0
47656,functional,0
6183,functional,0
23469,functional,0
42152,non functional,2
69698,functional needs repair,1
17776,functional needs repair,1
64498,non functional,2
41061,functional,0
29282,non functional,2
68216,functional,0
3844,non functional,2
69491,functional,0
9848,non functional,2
40075,functional,0
74082,non functional,2
9276,non functional,2
45896,non functional,2
23455,non functional,2
55979,non functional,2
40257,functional,0
1727,functional,0
11393,functional,0
57426,non functional,2
25436,functional,0
34944,non functional,2
52097,functional needs repair,1
16420,functional needs repair,1
52498,functional,0
56766,functional,0
20515,functional,0
49938,functional needs repair,1
48636,non functional,2
32605,functional,0
36325,functional,0
26294,functional,0
9192,non functional,2
54539,functional,0
39045,non functional,2
59279,functional,0
68715,non functional,2
16085,functional,0
23161,functional,0
9187,functional,0
58556,functional,0
19349,functional,0
28931,functional,0
41356,functional,0
62472,functional,0
43767,functional,0
54838,functional,0
56777,functional,0
3164,non functional,2
66804,non functional,2
66927,non functional,2
27155,non functional,2
38664,non functional,2
12848,functional,0
39936,functional,0
5983,non functional,2
869,functional needs repair,1
34981,non functional,2
32809,functional,0
52252,functional,0
22023,functional,0
17372,functional,0
9082,functional,0
70110,functional,0
38355,non functional,2
18048,non functional,2
63476,non functional,2
4224,non functional,2
5431,functional,0
35261,functional,0
6778,functional,0
36743,functional,0
13274,functional,0
28731,non functional,2
30190,non functional,2
32325,non functional,2
3899,non functional,2
25289,functional,0
34253,functional,0
66909,functional,0
66186,functional,0
12009,functional,0
52910,functional,0
35812,functional,0
69273,non functional,2
3850,non functional,2
27153,non functional,2
50587,non functional,2
69404,non functional,2
33459,functional,0
8784,non functional,2
23329,non functional,2
61708,non functional,2
25395,non functional,2
63667,functional,0
52613,non functional,2
32949,functional,0
36429,functional,0
36437,functional,0
19859,functional,0
8245,non functional,2
72844,functional,0
49542,functional needs repair,1
31892,functional,0
44985,non functional,2
15710,non functional,2
57579,non functional,2
52236,functional,0
70264,non functional,2
478,functional,0
22256,functional,0
1124,non functional,2
11493,functional,0
25207,non functional,2
49630,functional,0
70455,functional,0
51614,non functional,2
65848,non functional,2
9012,functional,0
30782,non functional,2
53986,functional,0
73935,functional,0
24538,non functional,2
39918,non functional,2
11485,non functional,2
26341,functional needs repair,1
25522,functional,0
36799,functional,0
31174,non functional,2
14814,functional,0
73401,non functional,2
30552,non functional,2
6120,non functional,2
435,functional,0
19479,functional needs repair,1
30632,functional,0
70452,non functional,2
15791,non functional,2
47501,non functional,2
1348,functional,0
45562,functional,0
61457,functional needs repair,1
42543,non functional,2
47294,non functional,2
39069,functional,0
60655,functional,0
44186,non functional,2
56727,functional,0
6770,non functional,2
96,non functional,2
17825,functional needs repair,1
29036,non functional,2
59133,functional,0
8874,functional,0
5707,functional,0
24254,functional,0
32186,functional,0
28286,functional needs repair,1
65972,functional,0
41446,functional,0
19619,functional needs repair,1
71411,non functional,2
17882,functional,0
31659,non functional,2
35883,non functional,2
27711,functional,0
50375,functional,0
10269,functional,0
21876,functional needs repair,1
65583,functional,0
51506,non functional,2
74133,functional,0
65217,functional,0
20428,non functional,2
47605,functional,0
59244,non functional,2
14292,functional,0
438,non functional,2
64955,functional,0
56952,functional,0
31432,functional,0
51537,non functional,2
680,non functional,2
9572,functional,0
51975,non functional,2
53661,non functional,2
27773,functional,0
42904,functional,0
45447,non functional,2
38604,functional,0
9866,functional,0
59868,functional,0
66377,functional,0
5985,non functional,2
20979,functional,0
41571,non functional,2
29873,functional,0
62105,functional,0
25288,functional needs repair,1
33110,functional,0
47543,functional,0
49880,non functional,2
7998,functional,0
56769,non functional,2
28120,functional,0
72337,functional,0
61423,functional,0
12769,functional,0
67598,non functional,2
62519,non functional,2
20095,non functional,2
21014,functional,0
25036,functional,0
10144,functional,0
26883,functional,0
49614,functional,0
55283,non functional,2
33892,non functional,2
67917,functional,0
26107,non functional,2
61351,non functional,2
16463,functional,0
54594,non functional,2
1273,functional,0
69619,functional,0
50380,functional,0
56746,functional,0
73685,functional,0
45134,functional needs repair,1
62300,non functional,2
11593,functional,0
5412,non functional,2
16388,functional,0
65686,non functional,2
51814,functional,0
30767,functional,0
34436,non functional,2
19047,functional,0
13701,functional,0
12270,functional needs repair,1
56430,functional,0
52190,non functional,2
15449,functional,0
2565,functional needs repair,1
73839,functional,0
39672,functional needs repair,1
72174,non functional,2
68906,functional,0
46059,functional,0
37955,functional,0
37365,functional,0
48482,non functional,2
53333,functional,0
9431,functional,0
49161,functional,0
51197,non functional,2
18185,non functional,2
47814,functional,0
22335,functional,0
47674,non functional,2
19820,functional,0
30806,functional needs repair,1
73224,functional,0
2468,non functional,2
12856,non functional,2
15337,functional needs repair,1
1548,non functional,2
49424,non functional,2
56405,functional,0
24793,non functional,2
5192,functional,0
6233,functional,0
6058,functional,0
47445,non functional,2
32630,non functional,2
7983,functional,0
1134,non functional,2
64829,functional,0
71196,functional,0
55688,non functional,2
56977,functional,0
27097,non functional,2
26745,functional,0
13621,non functional,2
16492,functional,0
23369,non functional,2
4622,functional,0
57332,functional,0
33863,non functional,2
8769,non functional,2
52045,functional,0
15081,functional,0
9238,functional,0
9810,non functional,2
71190,functional,0
28701,functional,0
7750,non functional,2
11954,functional,0
23417,non functional,2
37170,non functional,2
22149,functional,0
53454,non functional,2
34742,non functional,2
19246,functional,0
21515,functional,0
3893,functional,0
70401,non functional,2
14241,functional,0
37009,functional,0
16103,functional,0
29980,non functional,2
2305,functional,0
51561,non functional,2
69880,non functional,2
47980,non functional,2
26045,functional,0
53059,non functional,2
72861,non functional,2
53394,non functional,2
2428,functional needs repair,1
27001,functional,0
856,functional,0
11822,functional,0
7439,functional,0
15530,non functional,2
28782,functional,0
11317,functional,0
17314,functional needs repair,1
55926,functional,0
21283,functional,0
40896,functional,0
7367,functional,0
67872,functional,0
46832,functional,0
36193,non functional,2
58423,functional,0
50050,functional,0
45958,non functional,2
61316,non functional,2
55610,functional,0
64725,functional needs repair,1
57824,functional,0
36689,functional needs repair,1
2790,functional,0
16042,functional,0
17056,non functional,2
28260,functional,0
40836,functional,0
39748,functional,0
6562,non functional,2
1423,functional,0
25440,non functional,2
58291,non functional,2
50752,functional,0
18513,non functional,2
11478,functional,0
58529,non functional,2
8501,non functional,2
44778,functional,0
37934,functional,0
7956,non functional,2
9026,non functional,2
47173,non functional,2
50988,functional,0
16028,functional,0
22832,functional,0
5087,non functional,2
44240,functional,0
60449,functional,0
68461,functional,0
20792,non functional,2
42409,non functional,2
8224,functional,0
5580,non functional,2
47139,non functional,2
29711,functional,0
32832,functional,0
47087,functional,0
52365,functional needs repair,1
48953,functional,0
50468,functional,0
18352,functional,0
61962,functional,0
43178,non functional,2
27704,functional,0
35839,non functional,2
74159,functional,0
14770,functional,0
150,functional,0
68657,non functional,2
66372,non functional,2
66844,non functional,2
1477,functional,0
61000,non functional,2
32818,functional,0
52846,functional,0
35781,non functional,2
2936,functional,0
30371,non functional,2
47557,functional needs repair,1
47410,non functional,2
51402,functional,0
68652,non functional,2
29643,non functional,2
15055,non functional,2
4291,non functional,2
49664,functional,0
63680,non functional,2
46846,non functional,2
49672,non functional,2
51662,non functional,2
13023,functional,0
8370,functional,0
38453,functional,0
8466,functional needs repair,1
8276,functional,0
50593,non functional,2
59276,functional,0
53835,functional needs repair,1
55056,non functional,2
34350,non functional,2
17888,non functional,2
4952,functional,0
5633,functional,0
29959,functional,0
31505,functional,0
59930,functional,0
5831,functional,0
27410,non functional,2
22119,functional needs repair,1
2546,functional needs repair,1
17061,functional,0
16667,functional,0
31445,functional,0
22325,non functional,2
68835,functional,0
40088,functional needs repair,1
41744,non functional,2
62486,non functional,2
29298,functional,0
25441,functional,0
22582,functional,0
134,functional,0
20129,non functional,2
19895,functional,0
69463,functional,0
5929,functional,0
19808,functional,0
45655,functional,0
39066,functional,0
59530,functional,0
46481,functional needs repair,1
18248,functional,0
61561,functional needs repair,1
24059,non functional,2
30795,functional,0
50942,functional,0
33329,functional,0
30783,non functional,2
33678,non functional,2
37754,non functional,2
3846,non functional,2
3299,functional,0
63676,non functional,2
64572,non functional,2
29957,functional,0
72244,functional,0
39303,non functional,2
73541,functional,0
2384,functional,0
47542,functional,0
21651,functional needs repair,1
22008,functional,0
29615,non functional,2
53105,functional,0
73649,non functional,2
4523,functional,0
41267,non functional,2
18920,functional,0
12560,functional,0
17131,functional,0
33870,functional,0
68965,functional,0
65295,functional,0
12163,functional,0
29827,non functional,2
24937,functional needs repair,1
46771,functional,0
48434,non functional,2
49958,non functional,2
23082,functional,0
48004,functional,0
42423,functional,0
29638,non functional,2
60276,functional needs repair,1
5829,non functional,2
7977,non functional,2
15951,non functional,2
22208,functional,0
29935,non functional,2
52400,functional,0
52559,functional needs repair,1
70538,non functional,2
8665,functional,0
8092,functional,0
53617,functional,0
15051,functional,0
54329,functional needs repair,1
8254,functional,0
27322,non functional,2
28040,functional,0
72953,functional needs repair,1
34702,non functional,2
69851,non functional,2
72763,non functional,2
12632,functional,0
62563,non functional,2
5764,non functional,2
57371,non functional,2
73037,functional,0
42915,functional,0
34406,non functional,2
19798,functional,0
53386,functional,0
33876,functional,0
2081,functional,0
17767,functional,0
29419,functional needs repair,1
49211,functional,0
15155,non functional,2
60113,functional,0
17342,functional,0
44270,functional,0
67136,functional,0
46700,functional,0
46879,functional,0
27122,non functional,2
65419,functional,0
18855,non functional,2
32383,functional,0
64440,functional,0
36272,functional,0
29177,non functional,2
43655,non functional,2
26948,non functional,2
17376,functional,0
70272,functional needs repair,1
47801,functional,0
19476,non functional,2
46939,functional,0
12651,functional,0
55211,functional,0
10818,functional,0
15842,functional,0
41437,functional,0
144,non functional,2
9791,functional,0
16860,functional,0
457,non functional,2
55892,functional,0
73077,functional,0
6370,functional,0
63490,functional,0
35515,non functional,2
16462,functional,0
21696,functional,0
69582,functional needs repair,1
9347,functional needs repair,1
59987,functional,0
49525,functional,0
24420,functional,0
67163,functional,0
61452,functional,0
69501,functional,0
41734,functional needs repair,1
28666,functional,0
63432,functional,0
63515,functional,0
50779,non functional,2
67090,functional,0
45169,non functional,2
49241,functional,0
35918,non functional,2
43664,functional,0
15132,functional,0
11367,functional,0
29822,non functional,2
49039,functional needs repair,1
36546,non functional,2
37693,functional,0
29497,functional,0
36136,non functional,2
27784,functional needs repair,1
57435,functional,0
50762,functional,0
54830,functional,0
44939,functional needs repair,1
27019,functional,0
14990,non functional,2
12380,functional,0
48564,functional,0
2826,non functional,2
2124,functional,0
3366,functional,0
28547,non functional,2
63257,functional,0
35954,functional,0
24671,non functional,2
56830,non functional,2
31855,non functional,2
62260,functional,0
42242,functional,0
28665,functional,0
70700,non functional,2
21302,functional,0
71538,non functional,2
16294,functional,0
58160,functional,0
39655,functional needs repair,1
50962,non functional,2
47391,functional,0
38232,functional,0
19233,non functional,2
35143,functional,0
71924,non functional,2
21919,non functional,2
67152,functional,0
64943,functional,0
3963,functional,0
16532,non functional,2
57244,functional,0
70887,functional,0
22741,non functional,2
36735,functional,0
11119,functional,0
62782,functional,0
32126,non functional,2
57107,non functional,2
59591,functional needs repair,1
18298,functional,0
63832,non functional,2
61408,non functional,2
13148,functional needs repair,1
40390,functional,0
1518,functional,0
38018,functional,0
63821,non functional,2
21489,non functional,2
7704,non functional,2
40449,functional,0
69087,non functional,2
35594,functional,0
26762,non functional,2
63870,functional,0
56194,functional,0
22571,non functional,2
2844,functional,0
54123,non functional,2
11868,non functional,2
44129,functional,0
50163,functional,0
31443,functional,0
58100,functional needs repair,1
70601,functional,0
21293,functional,0
40606,non functional,2
48463,functional,0
62669,non functional,2
46952,non functional,2
27096,non functional,2
1076,functional,0
56420,functional,0
33137,functional,0
31398,non functional,2
33897,non functional,2
50764,functional,0
23791,functional,0
56302,functional,0
3946,functional,0
10255,non functional,2
39050,non functional,2
62707,functional,0
990,functional,0
61098,functional,0
45460,non functional,2
4605,non functional,2
59474,non functional,2
27681,non functional,2
24193,non functional,2
33830,non functional,2
31514,functional needs repair,1
74023,non functional,2
30221,functional,0
5856,non functional,2
19853,functional,0
25179,non functional,2
6338,non functional,2
20383,functional,0
12122,functional,0
44544,non functional,2
67181,functional,0
5519,functional,0
501,functional,0
2057,functional,0
38104,functional needs repair,1
26845,functional,0
19357,functional needs repair,1
16698,functional,0
44250,functional,0
12142,functional,0
68066,functional,0
19684,non functional,2
38837,functional,0
64027,functional,0
65177,non functional,2
49772,functional,0
2373,functional,0
41720,non functional,2
57811,functional,0
55414,functional,0
2955,functional,0
73669,functional,0
48252,non functional,2
69388,functional,0
31625,functional,0
26612,functional,0
25150,non functional,2
7138,functional,0
59231,functional needs repair,1
26352,functional,0
37993,functional,0
46211,functional,0
36668,functional,0
70963,functional,0
6322,non functional,2
22842,functional,0
32620,non functional,2
43529,functional,0
4390,functional,0
72087,functional,0
65586,non functional,2
59007,functional,0
43520,non functional,2
3880,functional,0
20596,functional,0
45313,functional,0
9353,non functional,2
56499,functional,0
72520,functional,0
20050,functional,0
60028,functional,0
35947,functional,0
73417,functional,0
58038,functional,0
6022,non functional,2
62049,non functional,2
21598,non functional,2
58844,functional,0
59150,functional,0
9450,functional,0
50222,functional,0
39515,functional,0
67479,functional,0
43321,non functional,2
29415,functional,0
62713,non functional,2
13130,non functional,2
58030,functional,0
569,functional,0
57891,functional,0
65235,non functional,2
71155,functional,0
56597,functional,0
55197,functional needs repair,1
11559,functional,0
53201,functional needs repair,1
66408,non functional,2
50091,functional,0
44485,functional,0
27271,non functional,2
3709,functional,0
20221,functional,0
28179,functional,0
38880,functional,0
13954,functional,0
17750,non functional,2
64346,functional,0
21271,functional,0
29348,non functional,2
27759,non functional,2
34045,functional,0
1381,non functional,2
50318,non functional,2
35002,functional,0
57732,functional,0
71708,functional,0
15170,functional,0
64721,functional,0
13851,functional,0
70169,functional,0
30513,non functional,2
68258,non functional,2
42297,non functional,2
43870,functional,0
37772,functional,0
59798,functional,0
46758,functional,0
28719,non functional,2
48767,non functional,2
52240,functional,0
48293,functional,0
54703,functional,0
61336,non functional,2
51859,non functional,2
10112,non functional,2
39467,functional,0
29266,non functional,2
32428,non functional,2
46293,functional,0
19370,non functional,2
49362,functional,0
70953,functional needs repair,1
70325,functional,0
48119,functional,0
59548,non functional,2
45818,non functional,2
69142,functional,0
73651,functional,0
9022,functional,0
699,functional,0
25071,functional,0
59469,functional,0
19002,non functional,2
29657,functional needs repair,1
51533,functional needs repair,1
25818,functional,0
70410,non functional,2
64108,functional,0
38079,functional,0
32853,non functional,2
25861,non functional,2
24080,functional,0
35274,functional,0
20846,non functional,2
4126,functional needs repair,1
6910,non functional,2
4241,non functional,2
50793,functional,0
54764,non functional,2
52870,non functional,2
1754,functional,0
72818,non functional,2
16173,functional,0
65755,functional,0
56981,functional,0
978,functional,0
29499,functional,0
72787,functional,0
47717,functional,0
19332,functional,0
50317,functional,0
59214,functional,0
25794,functional,0
64600,non functional,2
59636,functional,0
24613,functional,0
3926,functional,0
33237,functional,0
59046,non functional,2
37936,functional,0
14488,functional,0
9142,functional needs repair,1
66193,non functional,2
62537,functional,0
52755,functional,0
22522,non functional,2
10070,functional,0
62529,functional,0
18670,non functional,2
36061,functional,0
56413,functional,0
35286,functional,0
52162,functional,0
3290,non functional,2
60759,functional,0
1235,non functional,2
51764,non functional,2
50901,functional,0
30500,functional,0
40993,functional needs repair,1
29838,functional,0
4125,non functional,2
61635,functional,0
9493,non functional,2
66380,functional,0
15252,functional,0
53045,functional,0
56198,non functional,2
12130,functional,0
19471,non functional,2
62918,non functional,2
8773,non functional,2
14003,non functional,2
67772,functional,0
18391,non functional,2
52455,functional,0
6415,functional,0
13060,non functional,2
31907,functional,0
40818,functional,0
37393,non functional,2
18084,functional,0
5820,non functional,2
3921,functional,0
6298,functional,0
54506,non functional,2
53517,non functional,2
47378,non functional,2
11640,non functional,2
3069,functional,0
63268,functional,0
67881,non functional,2
73957,non functional,2
59159,non functional,2
59733,functional,0
37447,non functional,2
54444,functional,0
7024,functional,0
55494,functional,0
43639,functional,0
13478,functional,0
31179,non functional,2
73383,non functional,2
29692,functional,0
15091,non functional,2
24622,functional,0
97,non functional,2
10036,functional,0
61383,functional,0
50013,non functional,2
17506,functional,0
30952,functional,0
73689,functional,0
43610,functional,0
53856,functional,0
13018,non functional,2
8643,functional,0
49957,functional,0
65664,functional,0
62507,functional,0
70611,functional,0
64491,non functional,2
2731,functional,0
32433,non functional,2
72817,non functional,2
54613,non functional,2
14866,functional,0
25376,functional,0
73920,non functional,2
72207,functional,0
65112,non functional,2
13311,non functional,2
48031,functional,0
72933,non functional,2
16514,non functional,2
53312,functional,0
36226,non functional,2
44197,non functional,2
23448,functional,0
29946,functional,0
28828,functional,0
55028,functional,0
7378,functional,0
34640,functional,0
53485,functional,0
32441,non functional,2
17310,non functional,2
60650,functional,0
59787,non functional,2
8550,functional,0
57043,functional,0
60059,non functional,2
45321,functional,0
63135,functional,0
34498,non functional,2
47937,functional,0
38063,non functional,2
26467,functional,0
42821,functional,0
60284,functional,0
13113,functional,0
3697,non functional,2
21659,non functional,2
20624,functional,0
59872,non functional,2
59776,functional,0
66628,functional,0
36480,functional,0
13777,functional,0
2346,non functional,2
7908,functional,0
68771,non functional,2
20750,functional,0
9645,functional,0
55825,functional,0
65490,functional,0
49998,functional,0
56225,functional,0
23506,non functional,2
8271,functional,0
67319,functional,0
56178,functional,0
22274,functional,0
28067,functional,0
31380,non functional,2
45114,functional,0
59697,functional needs repair,1
43441,functional,0
72750,functional,0
40172,non functional,2
50676,functional,0
15785,non functional,2
17820,functional,0
71061,functional,0
58675,non functional,2
68506,functional,0
61254,non functional,2
29971,non functional,2
33216,functional,0
23341,non functional,2
49883,non functional,2
31682,functional,0
43288,functional,0
35861,non functional,2
32480,functional,0
21595,functional,0
1834,functional needs repair,1
57138,functional,0
31195,functional,0
25877,non functional,2
1041,functional,0
57282,non functional,2
68685,non functional,2
63330,functional,0
68042,functional needs repair,1
58818,non functional,2
40103,non functional,2
29569,functional,0
27676,functional,0
72291,functional,0
5926,non functional,2
21767,functional,0
50269,functional,0
41022,non functional,2
59971,functional,0
31784,non functional,2
43834,non functional,2
294,non functional,2
67986,functional,0
62645,functional,0
6296,functional,0
55249,non functional,2
26264,functional,0
62003,non functional,2
34864,non functional,2
21309,functional,0
37266,non functional,2
24307,functional,0
19609,functional,0
49392,non functional,2
26694,functional needs repair,1
41453,non functional,2
31434,functional,0
32570,functional,0
65764,functional,0
53690,functional,0
5120,non functional,2
23623,non functional,2
63307,non functional,2
25262,non functional,2
20150,non functional,2
37061,functional,0
17072,functional,0
29995,functional,0
4067,non functional,2
37742,functional,0
13525,functional,0
38523,non functional,2
30367,functional,0
26487,non functional,2
20444,non functional,2
32416,non functional,2
9778,functional,0
70571,non functional,2
5679,non functional,2
46813,non functional,2
58512,functional,0
49189,non functional,2
20136,functional,0
53113,non functional,2
16677,functional,0
33411,non functional,2
20254,non functional,2
14885,functional,0
49507,functional,0
65718,functional,0
16505,functional,0
27586,functional,0
7485,functional,0
18098,functional,0
35692,functional,0
3975,functional,0
62913,non functional,2
54516,functional,0
9071,functional,0
52948,functional,0
49038,functional,0
42465,functional,0
34491,functional,0
43892,functional,0
54208,functional,0
1354,functional,0
47108,functional,0
68772,non functional,2
26241,functional needs repair,1
11578,functional,0
34049,non functional,2
64976,functional,0
30156,non functional,2
43567,non functional,2
71208,non functional,2
69058,functional,0
47627,functional needs repair,1
44970,non functional,2
24828,non functional,2
60785,functional,0
32539,functional,0
49408,functional,0
37445,functional,0
1662,functional,0
47973,non functional,2
43360,functional,0
5699,functional,0
44244,functional,0
60375,non functional,2
65286,functional needs repair,1
39983,non functional,2
9808,functional,0
24602,functional,0
33390,non functional,2
48916,non functional,2
10297,non functional,2
12899,functional,0
33664,functional,0
44934,functional,0
40242,non functional,2
28166,non functional,2
60642,functional,0
14931,non functional,2
38577,functional,0
49055,functional needs repair,1
59125,non functional,2
65564,functional,0
37052,non functional,2
50447,non functional,2
24839,functional,0
61332,functional,0
59370,non functional,2
355,functional,0
71956,functional,0
10917,functional,0
55851,non functional,2
27145,functional,0
69688,non functional,2
6798,non functional,2
26755,non functional,2
66672,functional,0
7651,functional needs repair,1
37371,functional,0
37443,functional,0
64007,non functional,2
31269,non functional,2
45512,non functional,2
35648,functional,0
6744,non functional,2
55050,non functional,2
1825,functional,0
21304,functional,0
687,functional,0
6653,non functional,2
397,functional,0
55381,functional,0
60143,functional,0
61701,non functional,2
41952,functional,0
36393,non functional,2
49103,functional,0
70786,functional,0
64790,non functional,2
25160,functional,0
50483,non functional,2
4726,functional,0
20088,functional,0
10165,non functional,2
16571,non functional,2
29000,functional,0
45141,functional,0
51538,functional,0
52894,non functional,2
54133,functional,0
2264,non functional,2
25217,functional,0
31977,functional,0
60673,functional,0
74002,non functional,2
50188,functional,0
44007,non functional,2
25142,functional,0
71851,functional,0
32740,non functional,2
24870,functional,0
13359,non functional,2
66697,non functional,2
64297,non functional,2
1716,non functional,2
39646,functional,0
49360,functional,0
69165,non functional,2
54400,non functional,2
10769,functional,0
70826,non functional,2
24873,functional,0
7982,non functional,2
14464,functional,0
33759,non functional,2
41877,functional,0
30562,functional,0
38165,functional,0
68415,non functional,2
55874,non functional,2
39719,functional,0
20757,functional,0
27211,functional,0
29723,functional,0
20770,functional,0
15414,non functional,2
39225,non functional,2
17701,functional,0
66808,non functional,2
17673,functional needs repair,1
23656,non functional,2
26022,non functional,2
8520,non functional,2
28887,non functional,2
39228,functional,0
53527,functional,0
13942,functional,0
18960,non functional,2
40302,functional,0
13362,non functional,2
66071,functional,0
36575,functional,0
46251,functional,0
37554,functional,0
11500,functional,0
10839,non functional,2
47276,functional,0
36800,non functional,2
55865,functional,0
67887,non functional,2
45902,functional,0
57359,functional,0
35912,non functional,2
63572,non functional,2
73862,non functional,2
55096,functional,0
8961,non functional,2
10212,functional,0
67995,non functional,2
16151,non functional,2
59603,functional,0
58487,functional needs repair,1
70840,functional,0
50826,non functional,2
384,non functional,2
54660,functional,0
24679,non functional,2
19973,non functional,2
47328,functional,0
72062,non functional,2
63825,functional,0
39030,functional,0
18323,functional needs repair,1
65331,functional,0
67233,non functional,2
62863,functional needs repair,1
66314,functional,0
9656,non functional,2
48748,non functional,2
55929,non functional,2
13673,non functional,2
34371,functional,0
37401,functional,0
68905,functional,0
22430,non functional,2
10390,non functional,2
12742,functional,0
19140,functional,0
1956,non functional,2
5850,functional,0
66894,functional,0
68517,non functional,2
46874,non functional,2
36261,non functional,2
27910,functional,0
29449,functional needs repair,1
378,functional,0
42946,non functional,2
51918,functional,0
52227,non functional,2
54542,functional needs repair,1
57397,functional,0
56,functional needs repair,1
37516,functional,0
16399,functional,0
19275,non functional,2
57285,functional,0
43034,functional,0
22982,non functional,2
22360,non functional,2
58380,functional,0
70487,functional,0
40645,functional,0
46041,functional,0
47453,functional,0
24099,functional,0
46607,functional,0
1674,non functional,2
72711,functional,0
47442,non functional,2
26172,functional,0
43439,non functional,2
34132,functional needs repair,1
30593,functional,0
57443,functional,0
42640,non functional,2
22067,functional,0
13738,non functional,2
48438,non functional,2
57849,non functional,2
28996,non functional,2
20293,functional,0
73065,functional,0
3053,functional,0
9884,functional,0
37332,functional,0
1255,functional,0
46984,functional,0
28005,non functional,2
56675,functional,0
24685,non functional,2
63110,non functional,2
73946,functional,0
13544,non functional,2
52271,non functional,2
6855,non functional,2
69397,functional,0
18262,functional,0
20501,non functional,2
64423,functional,0
5030,non functional,2
29574,functional,0
10074,non functional,2
22709,non functional,2
66752,functional,0
45041,functional,0
53187,non functional,2
15203,functional,0
900,non functional,2
13718,functional needs repair,1
13397,functional,0
23474,functional needs repair,1
51208,non functional,2
17371,functional,0
367,functional,0
42200,non functional,2
6861,non functional,2
35838,non functional,2
22333,non functional,2
72614,functional,0
47331,functional needs repair,1
53712,non functional,2
9343,functional needs repair,1
7251,non functional,2
174,non functional,2
25128,non functional,2
46687,functional,0
44164,functional,0
28199,functional,0
16409,non functional,2
20286,functional,0
40838,functional,0
60697,functional needs repair,1
46749,non functional,2
64136,functional,0
67672,non functional,2
66601,functional,0
39820,non functional,2
13099,functional,0
74100,non functional,2
26775,non functional,2
4595,functional,0
58102,functional,0
67681,functional,0
55062,non functional,2
31675,functional,0
73098,functional,0
6231,functional,0
46051,functional,0
47721,functional,0
22894,non functional,2
56190,functional,0
45519,functional needs repair,1
31001,functional,0
34886,functional,0
35386,functional,0
66206,non functional,2
71447,non functional,2
68099,functional,0
51491,functional,0
38331,functional,0
37000,functional,0
40146,non functional,2
45009,functional,0
24401,non functional,2
24150,functional needs repair,1
18082,functional needs repair,1
36266,functional,0
3465,non functional,2
34164,functional,0
49289,functional needs repair,1
30444,non functional,2
51586,non functional,2
13908,functional,0
13309,functional,0
42701,non functional,2
70488,non functional,2
33498,functional,0
31312,functional,0
39441,functional,0
62726,functional,0
18494,functional,0
56997,functional,0
4591,non functional,2
60322,functional,0
8165,non functional,2
67300,non functional,2
22783,non functional,2
52954,functional,0
5789,functional,0
44500,functional,0
70755,non functional,2
61773,non functional,2
9728,non functional,2
41547,functional,0
43897,functional,0
73895,non functional,2
22288,non functional,2
44829,functional,0
30799,functional,0
73779,functional,0
9616,non functional,2
48715,functional needs repair,1
20423,non functional,2
18805,functional,0
60292,functional,0
9318,functional needs repair,1
63539,functional,0
35195,non functional,2
35373,functional,0
61273,functional,0
21577,functional needs repair,1
45957,non functional,2
70430,functional,0
20827,functional,0
13408,non functional,2
36869,functional,0
31502,functional,0
59356,non functional,2
62980,functional,0
64328,functional,0
30442,functional,0
56182,non functional,2
57224,functional,0
37658,non functional,2
66148,non functional,2
43527,functional,0
62440,functional,0
49778,functional,0
20274,functional,0
1106,non functional,2
67056,functional,0
44649,non functional,2
66733,functional,0
56255,non functional,2
55951,functional,0
57087,functional,0
4734,functional,0
47273,functional,0
39353,functional,0
4642,non functional,2
56293,non functional,2
9621,functional,0
12186,functional,0
52424,non functional,2
57667,functional,0
36383,functional needs repair,1
35843,non functional,2
65033,non functional,2
64746,functional,0
53949,non functional,2
330,functional,0
25492,non functional,2
73010,functional,0
